// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is (in the game client). You may change Name,JName field tough

1484,G_PHENDARK,Phendark,Phendark,73,22729,0,0,0,1,794,1056,52,36,1,62,120,65,77,66,10,12,2,7,40,2693,175,1744,1344,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,G_MYSTELTAINN,Mysteltainn,Mysteltainn,76,33350,0,0,0,2,1160,1440,30,30,1,139,80,35,159,65,10,12,2,0,87,2725,250,1152,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,G_TIRFING,Tirfing,Ogretooth,71,29900,0,0,0,1,950,1146,30,35,1,87,55,35,132,65,10,12,1,0,67,2213,100,816,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,G_EXECUTIONER,Executioner,Executioner,65,28980,0,0,0,2,570,950,35,35,1,85,40,25,88,60,10,12,2,0,47,2725,200,768,500,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,G_ANOLIAN,Anolian,Anolian,63,18960,0,0,0,1,640,760,15,15,1,43,58,25,97,65,10,12,1,5,41,2181,190,900,500,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,G_STING,Sting,Sting,61,9500,0,0,0,1,850,1032,5,30,1,45,55,5,120,85,10,12,1,0,62,2181,300,528,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,G_WANDER_MAN,Wander Man,Wanderer,74,8170,0,0,0,2,750,1000,5,5,1,192,38,45,127,85,10,12,1,6,24,2693,100,672,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,G_DOKEBI,Dokebi,Dokebi,33,2697,0,0,0,1,197,249,0,10,1,50,40,35,69,40,10,12,0,6,27,2181,250,1156,456,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//Umbala
1492,INCANTATION_SAMURAI,Incantation Samurai,Samurai Specter,71,218652,0,53600,5000,1,1219,2169,10,51,1,85,78,85,150,60,10,12,2,7,67,1205,135,874,1344,576,26800,10000,607,5500,608,3500,985,5500,1165,2,985,3500,5096,500,607,4500,999,6305,504,7500,1235,80,13303,1,0,0,4263,1
1493,DRYAD,Dryad,Dryad,50,8791,0,2763,1493,3,499,589,15,33,1,75,55,1,78,45,10,12,1,3,64,2181,170,950,2520,576,0,0,0,0,0,0,0,0,7197,5335,7198,1000,7188,3000,1951,80,1964,1,2270,10,7100,3000,0,0,0,0,4177,1
1494,KIND_OF_BEETLE,Beetle King,Beetle King,34,1874,0,679,442,1,191,243,45,12,1,34,10,1,50,1,10,12,0,4,22,137,165,1247,768,576,0,0,0,0,0,0,0,0,7190,6500,7202,4500,928,1000,955,500,2102,1,0,0,0,0,0,0,0,0,4307,1
1495,STONE_SHOOTER,Stone Shooter,Stone Shooter,42,4104,0,1238,752,9,309,350,12,45,1,40,20,79,92,20,10,12,1,3,63,2181,175,2413,1248,768,0,0,0,0,0,0,0,0,7203,5000,7201,3000,7188,1000,1019,2000,756,100,7049,1000,0,0,0,0,0,0,4225,1
//1496,STONE_SHOOTER_BULLET,Stone Shooter Bullet,Stone Shooter Bullet,(mode 2181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,WOODEN_GOLEM,Wooden Golem,Wooden Golem,51,9200,0,1926,1353,1,570,657,32,36,1,41,69,5,85,41,10,12,2,3,42,2181,165,1543,1632,480,0,0,0,0,0,0,0,0,7189,4365,7188,5723,757,110,2270,10,604,100,7201,1000,921,1000,0,0,0,0,4259,1
1498,WOOTAN_SHOOTER,Wootan Shooter,Wootan Shooter,39,3977,0,886,453,9,224,271,10,28,1,35,29,15,120,42,10,12,1,7,42,2181,200,857,1056,576,0,0,0,0,0,0,0,0,7195,4500,7200,3500,513,1000,7049,1000,512,100,0,0,5116,10,0,0,7182,150,4260,1
1499,WOOTAN_FIGHTER,Wootan Fighter,Wootan Fighter,41,4457,0,1790,833,1,395,480,30,19,1,41,31,10,67,30,10,12,1,7,43,2181,200,912,1344,480,0,0,0,0,0,0,0,0,517,4500,7196,4000,1801,3,1812,1,513,1000,7198,1000,5116,5,0,0,0,0,4261,1
1500,PARASITE,Parasite,Parasite,37,3090,0,1098,478,9,175,215,5,19,1,40,20,10,90,25,10,12,1,3,44,132,400,864,864,672,0,0,0,0,0,0,0,0,7193,5500,7194,2000,7186,3880,7198,500,1957,1,1969,1,711,500,0,0,0,0,4309,1
//1501,PARASITE_BULLET,Parasite Bullet,Parasite Bullet... (mode 2181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,PORING_V,Pori Pori,Bring it on!,99,95000000,0,87250,27895,1,600,700,17,32,10,50,65,50,45,35,10,12,1,3,25,2485,160,1672,672,480,43625,10000,10020,1000,4005,100,2286,200,5035,5000,2344,5000,2346,5000,2350,5000,2348,5000,10004,6000,7126,7760,2110,4500,0,0,0,0

//Niflheim
1503,GIBBET,Gibbet,Gibbet,58,6841,0,4011,1824,1,418,656,28,31,1,42,42,27,46,28,10,12,2,6,27,2693,180,917,1584,576,0,0,0,0,0,0,0,0,7212,1800,7218,5335,7222,4074,724,300,716,100,604,10,0,0,0,0,0,0,4278,1
1504,DULLAHAN,Dullahan,Dullahan,62,12437,0,4517,2963,1,647,1065,47,38,1,30,5,45,62,22,10,12,1,1,49,2181,155,847,1152,480,0,0,0,0,0,0,0,0,7209,3200,7210,4850,0,0,2505,13,2506,1,0,0,0,0,0,0,0,0,4176,1
1505,LOLI_RURI,Loli Ruri,Loli Ruri,71,23470,0,6641,4314,1,1476,2317,39,44,1,66,54,74,81,43,10,12,2,6,87,2181,125,747,1632,576,0,0,0,0,0,0,0,0,7206,800,7219,3000,7214,5044,985,100,7019,1,0,0,0,0,0,0,0,0,4191,1
1506,DISGUISE,Disguise,Disguise,55,7543,0,2815,1919,1,279,546,18,29,1,72,45,35,48,65,10,12,1,6,82,2181,147,516,768,384,0,0,0,0,0,0,0,0,7216,4850,7221,3686,2502,50,518,100,2508,50,2504,2,0,0,0,0,0,0,4181,1
1507,BLOODY_MURDERER,Bloody Murderer,Bloody Murderer,72,27521,0,9742,3559,1,864,1081,37,41,1,30,90,15,52,12,10,12,2,7,67,2181,175,914,1344,384,0,0,0,0,0,0,0,0,7207,4171,7223,1000,7208,2000,2288,50,984,100,1229,3,13002,1,0,0,0,0,4214,1
1508,QUVE,Quve,Quve,40,4559,0,414,306,1,299,469,12,12,1,61,24,19,37,24,10,12,0,1,29,2181,150,912,1248,576,0,0,0,0,0,0,0,0,7205,3200,7220,5723,601,1000,7154,100,756,10,0,0,0,0,0,0,0,0,4294,1
1509,LUDE,Lude,Lude,36,3214,0,392,247,1,287,469,14,10,1,59,60,18,36,21,10,12,0,1,29,2181,150,890,960,480,0,0,0,0,0,0,0,0,7225,3200,7220,5723,1059,1000,2282,10,757,10,12001,100,0,0,0,0,0,0,4193,1
1510,HYLOZOIST,Hylozoist,Heirozoist,51,7186,0,2314,1297,1,317,498,16,51,1,28,26,47,66,14,10,12,0,6,47,2181,155,741,1536,480,0,0,0,0,0,0,0,0,7215,4365,7217,5335,7213,2000,740,80,7220,300,757,10,5113,1,0,0,0,0,4321,1

1511,AMON_RA,Amon Ra,Amon Ra,88,1214138,0,87264,35891,3,1647,2576,26,52,1,1,90,124,74,45,10,12,2,7,62,164,170,854,2016,480,43632,10000,607,5500,608,3500,732,5500,5053,150,2615,50,7211,7760,985,3880,616,400,1552,10,607,3000,0,0,0,0,4236,1

//Louyang
1512,HYEGUN,Hyegun,Yao Jun,56,9981,0,2199,1032,1,710,1128,12,10,60,40,36,10,73,15,10,12,1,1,49,2181,180,890,1320,720,0,0,0,0,0,0,0,0,7054,3880,609,100,985,10,2406,1,7277,300,0,0,0,0,0,0,0,0,4328,1
1513,CIVIL_SERVANT,Civil Servant,Mao Guai,62,14390,0,4023,2750,1,650,1010,42,5,58,15,20,60,80,50,10,12,1,2,44,2181,200,1257,528,432,0,0,0,0,0,0,0,0,7262,4171,7263,2000,606,10,1023,100,693,100,0,0,0,0,0,0,0,0,4202,1
1514,DANCING_DRAGON,Dancing Dragon,Zhu Po Long,54,9136,0,3030,769,1,550,789,39,10,55,62,55,25,72,22,10,12,1,9,44,131,160,600,840,504,0,0,0,0,0,0,0,0,7266,4365,7265,3000,7268,800,1036,1000,7038,3000,0,0,0,0,0,0,0,0,4272,1
1515,GARM_BABY,Garm Baby,Garm Baby,61,20119,0,1022,2980,1,680,1179,34,13,45,30,56,55,85,30,10,12,1,2,41,2181,450,879,672,576,0,0,0,0,0,0,0,0,7270,1500,7269,2500,7066,4365,749,100,12000,100,0,0,0,0,0,0,0,0,4323,1
1516,INCREASE_SOIL,Increase Soil,Mi Gao,51,8230,0,2760,2110,1,560,700,30,12,40,45,23,12,69,12,10,12,1,0,62,145,445,106,1056,576,0,0,0,0,0,0,0,0,7264,4365,7004,2300,997,10,969,2,0,0,0,0,0,0,0,0,0,0,4231,1
1517,LI_ME_MANG_RYANG,Li Me Mang Ryang,Jing Guai,48,5920,0,1643,1643,1,434,633,23,16,46,51,19,8,57,30,10,12,2,6,62,2181,165,1120,576,420,0,0,0,0,0,0,0,0,7267,4500,7268,400,1501,10,1523,1,0,0,0,0,0,0,0,0,0,0,4265,1
1518,BACSOJIN,Bacsojin,White Lady,85,253221,0,45250,16445,1,1868,6124,20,55,1,65,44,112,152,35,10,12,2,7,67,2213,160,576,960,480,22625,10000,607,500,608,500,985,500,1020,5500,603,2,617,2,7165,3000,7166,1000,747,500,0,0,2234,1,0,0,4372,1
1519,CHUNG_E,Chung E,Green Maiden,59,23900,0,4256,920,1,460,1050,8,15,1,65,43,30,90,15,10,12,1,7,44,2181,170,1728,816,1188,0,0,0,0,0,0,0,0,7053,4850,740,100,1806,10,518,500,0,0,0,0,0,0,5042,2,0,0,4373,1
1520,BOILED_RICE,Boiled Rice,Boiled Rice,14,344,0,81,44,1,59,72,0,10,1,14,14,0,19,15,10,12,1,6,21,129,170,1152,672,672,0,0,0,0,0,0,0,0,564,5500,7272,3000,7194,1000,7198,1000,0,0,0,0,0,0,0,0,0,0,0,0
1521,G_ALICE,Alice,Alice,62,10000,0,0,0,1,550,700,5,5,1,64,42,85,100,130,10,12,1,7,60,145,200,520,2304,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,G_ANCIENT_MUMMY,Ancient Mummy,Ancient Mummy,64,40599,0,0,0,1,836,1129,27,27,1,19,32,5,83,35,10,12,1,1,49,1173,175,1772,120,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,G_ANTIQUE_FIRELOCK,Antique Firelock,Firelock Soldier,47,3852,0,0,0,9,289,336,10,10,1,37,29,15,101,15,10,12,1,1,49,133,170,1084,2304,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,G_BABY_LEOPARD,Baby Leopard,Baby Leopard,32,2590,0,0,0,2,155,207,0,5,1,44,20,4,49,10,10,13,0,2,28,2181,150,318,528,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,G_BATHORY,Bathory,Bathory,44,5415,0,0,0,1,198,398,0,60,1,76,24,85,65,15,10,12,1,7,27,1173,100,1504,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,G_BLOOD_BUTTERFLY,Bloody Butterfly,Bloody Butterfly,57,8082,0,0,0,2,354,575,5,23,1,65,35,37,116,30,10,13,1,4,44,141,145,472,576,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,G_C_TOWER_MANAGER,Clock Tower Manager,Clock Tower Manager,63,18600,0,0,0,3,880,1180,35,30,1,75,20,64,75,60,10,12,2,0,80,145,200,1072,672,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,G_CLOCK,Clock,Clock,60,11050,0,0,0,1,720,909,15,10,1,70,50,25,90,50,10,12,1,0,42,145,200,1092,792,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,G_DARK_SNAKE_LORD,Dark Snake Lord,Evil Snake Lord,73,254993,0,0,0,1,1433,2033,25,55,1,83,62,80,164,88,10,12,2,2,68,1205,200,588,816,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,G_DRACULA,Dracula,Dracula,85,320096,0,0,0,3,1625,1891,45,76,1,95,90,87,85,100,10,12,2,6,87,1205,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,G_EVIL_CLOUD_HERMIT,Evil Cloud Hermit,Taoist Hermit,57,15003,0,0,0,9,620,899,25,59,1,66,21,76,130,79,10,13,2,0,40,133,190,480,840,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,G_EXPLOSION,Explosion,Explosion,46,8054,0,0,0,1,336,447,35,27,1,61,56,78,66,38,10,12,0,2,63,2181,165,1260,960,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,G_FUR_SEAL,Fur Seal,Seal,63,9114,0,0,0,1,845,1202,25,33,1,28,22,15,69,84,10,12,1,2,21,149,200,1612,622,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,G_GOBLIN_1,Goblin,Goblin,25,1176,0,0,0,1,118,140,10,5,1,53,25,20,38,10,10,12,1,7,24,1173,100,1120,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,G_GOBLIN_2,Goblin,Goblin,24,1034,0,0,0,1,88,100,10,5,1,24,24,15,66,10,10,12,1,7,23,149,150,1320,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,G_GOBLIN_3,Goblin,Goblin,24,1034,0,0,0,1,132,165,10,5,1,24,24,15,24,10,10,12,1,7,25,141,250,1624,624,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,G_GOBLIN_4,Goblin,Goblin,23,1359,0,0,0,1,109,131,10,5,1,23,46,15,36,10,10,12,1,7,22,141,200,1624,624,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,G_GOBLIN_5,Goblin,Goblin,22,1952,0,0,0,1,105,127,10,5,1,22,22,15,32,10,10,12,1,7,21,141,300,3074,1874,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,G_GOBLIN_LEADER,Goblin Leader,Goblin Leader,64,19735,0,0,0,1,663,753,48,16,1,55,37,30,69,58,10,12,1,7,24,1173,120,1120,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,G_GOLEM,Golem,Golem,25,3900,0,0,0,1,175,187,40,0,1,15,25,0,15,0,10,12,2,0,60,145,300,1608,816,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,G_GREATEST_GENERAL,Greatest General,Greatest General,40,3632,0,0,0,3,350,400,15,15,1,20,60,55,82,140,10,12,1,0,43,132,200,1152,1152,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,G_INCANTATION_SAMURAI,Incantation Samurai,Incantation Samurai,75,218652,0,0,0,1,1219,2169,10,51,1,85,78,85,150,60,10,12,2,7,67,1205,200,1152,1152,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,G_KAPHA,Kapha,Kapha,41,7982,0,0,0,3,399,719,20,38,1,65,49,22,73,140,10,12,1,5,21,2181,165,2012,1728,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,G_KARAKASA,Karakasa,Karakasa,30,3092,0,0,0,1,140,183,1,20,1,40,12,5,52,45,10,12,1,0,60,129,155,1638,2016,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,G_KOBOLD_1,Kobold,Kobold,36,3893,0,0,0,1,265,318,15,10,1,90,36,30,52,20,10,12,1,7,44,141,150,1028,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,G_KOBOLD_2,Kobold,Kobold,31,2179,0,0,0,1,262,324,15,10,1,31,31,20,46,20,10,12,1,7,45,141,200,1528,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,G_KOBOLD_3,Kobold,Kobold,31,2179,0,0,0,1,186,216,15,10,1,31,31,20,88,20,10,12,1,7,43,141,300,1228,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,G_KOBOLD_LEADER,Kobold Leader,Kobold Leader,65,17935,0,0,0,1,649,957,37,37,1,90,36,30,77,59,10,12,1,7,44,1173,150,1028,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,G_LAVA_GOLEM,Lava Golem,Lava Golem,77,24324,0,0,0,1,1541,2049,65,50,1,57,115,127,76,68,10,12,2,0,83,149,400,2190,2040,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,G_LIVE_PEACH_TREE,Live Peach Tree,Enchanted Peach Tree,55,10050,0,0,0,8,482,603,10,38,1,45,120,39,120,55,10,13,1,3,42,132,410,400,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,G_MARSE,Marse,Marse,31,5034,0,0,0,1,211,252,0,5,1,31,25,5,52,30,10,12,0,5,41,145,300,1956,756,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,G_MIYABI_NINGYO,Miyabi Ningyo,Miyabi Doll,33,6300,0,0,0,1,250,305,1,2,1,31,15,10,47,15,10,12,1,6,27,145,250,1938,2112,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,G_MYST,Myst,Myst,38,3745,0,0,0,1,365,445,0,40,1,38,18,0,53,10,10,12,2,0,25,1173,200,1576,576,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,G_NIGHTMARE_TERROR,Nightmare Terror,Nightmare Terror,49,4437,0,0,0,1,447,529,0,40,1,74,25,15,64,10,10,12,2,6,68,2181,165,1216,816,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,G_PARASITE,Parasite,Parasite,37,3090,0,0,0,9,175,215,5,19,1,40,20,10,90,25,10,12,1,3,44,132,400,864,864,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,G_POISON_TOAD,Poison Toad,Poisonous Toad,46,6629,0,0,0,1,288,408,5,10,1,45,19,1,66,43,10,12,1,2,45,129,160,1148,1728,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,G_ROTAR_ZAIRO,Rotar Zairo,Rotar Zairo,25,1209,0,0,0,10,109,137,4,34,1,62,45,48,55,5,10,12,1,0,44,133,155,2416,2016,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,G_SAND_MAN,Sandman,Sandman,34,3413,0,0,0,1,180,205,10,25,1,34,58,38,60,5,10,12,1,0,62,2181,250,1672,720,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,G_SCORPION,Scorpion,Scorpion,24,1109,0,0,0,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,149,200,1564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,G_SHINOBI,Shinobi,Shinobi,69,12700,0,0,0,1,460,1410,30,21,1,91,25,25,89,40,10,12,1,7,67,1173,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,G_SMOKIE,Smokie,Smokie,18,641,0,0,0,1,61,72,0,10,1,18,36,25,26,35,10,12,0,2,22,145,200,1576,576,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,G_SOLDIER_SKELETON,Soldier Skeleton,Soldier Skeleton,29,2334,0,0,0,1,221,245,10,15,1,15,22,5,40,15,10,12,1,1,29,2181,200,2276,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,G_TENGU,Tengu,Tengu,65,16940,0,0,0,2,660,980,12,82,1,45,69,45,75,25,10,12,2,6,42,2181,200,1439,1920,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,G_WICKED_NYMPH,Wicked Nymph,Evil Nymph,63,18029,0,0,0,1,691,1382,12,75,1,64,12,69,100,80,10,13,1,6,67,1173,200,637,1008,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,G_WILD_GINSENG,Wild Ginseng,Hermit Plant,46,6900,0,0,0,5,220,280,10,20,1,42,36,55,66,30,10,13,0,3,43,145,140,512,756,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,G_WRAITH_DEAD,Wraith Dead,Wraith Dead,74,42131,0,0,0,2,1366,1626,25,30,1,99,55,95,115,45,10,12,2,1,89,1173,175,1816,576,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,G_ANCIENT_WORM,Ancient Worm,Ancient Worm,67,22598,0,0,0,1,947,1115,35,30,1,35,56,55,81,72,10,12,2,4,25,1173,165,1792,792,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,G_ANGELING,Angeling,Angeling,20,55000,0,0,0,1,120,195,0,70,1,50,20,75,68,200,10,10,1,8,86,1205,200,1272,672,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,G_BLOODY_KNIGHT,Bloody Knight,Bloody Knight,82,57870,0,0,0,3,2150,3030,60,50,1,75,70,77,125,55,10,12,2,0,87,1173,250,828,528,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,G_CRAMP,Cramp,Cramp,56,4720,0,0,0,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,149,100,1000,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,G_DEVIACE,Deviace,Deviace,47,19192,0,0,0,1,514,674,10,20,1,47,62,48,62,25,10,12,1,5,81,145,400,1680,480,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,G_DROPS,Drops,Drops,3,55,0,0,0,1,10,13,0,0,1,3,3,0,12,15,10,12,1,3,23,131,400,1372,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,G_ELDER,Elder,Elder,64,21592,0,0,0,3,421,560,45,68,1,76,68,142,72,86,10,12,2,7,80,2181,165,1552,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,G_ELDER_WILLOW,Elder Willow,Elder Willow,20,693,0,0,0,1,58,70,10,30,1,20,25,35,38,30,10,12,1,3,43,149,200,1372,672,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,G_FLORA,Flora,Flora,26,2092,0,0,0,3,242,273,10,35,1,26,35,5,43,80,10,12,2,3,22,132,1000,1432,432,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,G_GHOSTRING,Ghostring,Ghostring,18,73300,0,0,0,1,82,122,0,60,1,27,18,45,72,30,10,12,1,6,88,1205,300,1220,1080,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,G_GOBLIN_ARCHER,Goblin Archer,Goblin Archer,28,1750,0,0,0,9,89,113,0,0,1,15,20,15,72,20,10,12,0,7,25,133,200,1172,672,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,G_HORONG,Horong,Horong,34,1939,0,0,0,1,275,327,99,50,1,34,10,0,50,0,10,12,0,0,83,141,400,1888,1152,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,G_HYDRA,Hydra,Hydra,14,660,0,0,0,7,22,28,0,40,1,14,14,0,40,2,10,12,0,3,41,132,1000,800,432,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,G_INCUBUS,Incubus,Incubus,75,17281,0,0,0,2,1408,1873,58,46,1,97,95,150,89,87,10,12,1,6,67,1173,165,850,600,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
