# ============================================================
# EXCLUDED ITEMS REPORT
# Items that did NOT pass verification
# ============================================================
# Generated: 2025-12-01 02:55:29
# Total excluded: 986
# Format: ItemID,ItemName,ExclusionReason,FileFound
# ============================================================

7795,Mammi's Photo Album,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_morocc.txt; Quest requirement: countitem in npc/quests/quests_morocc.txt,mob_db.yml; npc/quests/quests_morocc.txt
7796,Author's Autograph,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_morocc.txt; Quest requirement: delitem in npc/quests/quests_morocc.txt,mob_db.yml; npc/quests/quests_morocc.txt
7797,Author's Memo,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_morocc.txt; Quest requirement: delitem in npc/quests/quests_morocc.txt,mob_db.yml; npc/quests/quests_morocc.txt
7798,Fragment of Darkness,Quest requirement: countitem in npc/re/quests/quests_eclage.txt; Quest requirement: delitem in npc/re/quests/quests_eclage.txt; Instance reward: countitem in npc/instances/SealedShrine.txt,npc/re/quests/quests_eclage.txt; npc/instances/SealedShrine.txt
7799,Crystal of Darkness,Instance reward: countitem in npc/instances/SealedShrine.txt; Instance reward: delitem in npc/instances/SealedShrine.txt,npc/instances/SealedShrine.txt
7800,Golden Charm Apple,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7801,Girl's Letter,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'letter',item_db_etc.yml; item_db_etc.yml
7802,Signature Notebook,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7803,Beginner's Field Manual,No valid mob drops found in mob_db.yml,mob_db.yml
7805,Brown Jenoss's Family Ring,No valid mob drops found in mob_db.yml,mob_db.yml
7806,God Anvil,No valid mob drops found in mob_db.yml,mob_db.yml
7807,God Mineral,No valid mob drops found in mob_db.yml,mob_db.yml
7808,God Hammer,No valid mob drops found in mob_db.yml,mob_db.yml
7809,God Furnace,No valid mob drops found in mob_db.yml,mob_db.yml
7810,Symbol of Richness,No valid mob drops found in mob_db.yml,mob_db.yml
7811,Anvil,No valid mob drops found in mob_db.yml,mob_db.yml
7812,Symbol of Bravery,No valid mob drops found in mob_db.yml,mob_db.yml
7813,Red Jenoss's Family Ring,No valid mob drops found in mob_db.yml,mob_db.yml
7814,Green Jenoss's Family Ring,No valid mob drops found in mob_db.yml,mob_db.yml
7815,Blue Jenoss's Family Ring,No valid mob drops found in mob_db.yml,mob_db.yml
7816,Symbol of Faith,No valid mob drops found in mob_db.yml,mob_db.yml
7817,Symbol of Peace,No valid mob drops found in mob_db.yml,mob_db.yml
7818,Jessur's Necklace,No valid mob drops found in mob_db.yml,mob_db.yml
7819,Nokia 5300,No valid mob drops found in mob_db.yml,mob_db.yml
7820,Piece of Morocc Skin,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7821,Green Apple,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7822,Whole Barbecue,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7823,Meat Veg Skewer,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7824,Spirit Liquor,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7825,Heroic Stone,No valid mob drops found in mob_db.yml,mob_db.yml
7826,Continental Guard Paper,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7827,Mineral Evals,No valid mob drops found in mob_db.yml,mob_db.yml
7828,Bravery Badge,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'badge',item_db_etc.yml; item_db_etc.yml
7829,Valor Badge,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'badge',item_db_etc.yml; item_db_etc.yml
7831,Valkyrie's Token,Quest-named: Name contains 'token',Name analysis
7839,Crystal Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7840,Valkyrie's Gift,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7841,Stained Piece Of Paper,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7842,Torn Piece Of Paper,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7843,Old Piece Of Paper,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7844,Burnt Pieces Of Paper,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7845,Copy Of Spotted Paper,No valid mob drops found in mob_db.yml,mob_db.yml
7846,Copy Of Torn Paper,No valid mob drops found in mob_db.yml,mob_db.yml
7847,Copy Of Old Paper,No valid mob drops found in mob_db.yml,mob_db.yml
7848,Copy Of Burnt Paper,No valid mob drops found in mob_db.yml,mob_db.yml
7851,Wii Raffle Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7852,Divx Player Raffle Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7853,iPod nano Raffle Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7854,Comodo Festival Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7855,Heart,No valid mob drops found in mob_db.yml,mob_db.yml
7856,Girl's Bouquet,No valid mob drops found in mob_db.yml,mob_db.yml
7857,Hand-made Kitty Doll,No valid mob drops found in mob_db.yml,mob_db.yml
7859,Game Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7863,Special Gold,Trade: NoDrop=true; Trade: NoTrade=true,item_db_etc.yml; item_db_etc.yml
7864,Love Flower,Event script: countitem in npc/events/valentinesday_2012.txt; Event script: delitem in npc/events/valentinesday_2012.txt,npc/events/valentinesday_2012.txt
7865,Gold Pouch,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7866,Certificate,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'certificate',item_db_etc.yml; item_db_etc.yml
7867,Sesame Bag,No valid mob drops found in mob_db.yml,mob_db.yml
7868,Fresh Water,No valid mob drops found in mob_db.yml,mob_db.yml
7869,Rice Pouch,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/lunar_2008.txt; Event script: delitem in npc/events/lunar_2008.txt,mob_db.yml; npc/events/lunar_2008.txt
7870,Corn,No valid mob drops found in mob_db.yml,mob_db.yml
7871,Bean Bag,No valid mob drops found in mob_db.yml,mob_db.yml
7872,Herb,No valid mob drops found in mob_db.yml,mob_db.yml
7873,MVP Monster Scroll,No valid mob drops found in mob_db.yml,mob_db.yml
7874,Create Monster Scroll,No valid mob drops found in mob_db.yml,mob_db.yml
7875,Pirate Treasure,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7876,Golden Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7877,Red Ring,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7878,Lusalka's Hair,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7879,Golden Thread,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7880,Baba Yaga's Silver Spoon,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7881,Mystery Magic Book,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7882,Sharp Branch,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7883,Wooden Flute,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7884,Jade Plate,Trade: NoDrop=true; Trade: NoTrade=true,item_db_etc.yml; item_db_etc.yml
7885,Sacred Arrow,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7886,Bean Paste,No valid mob drops found in mob_db.yml,mob_db.yml
7887,Dried Fruit Box,No valid mob drops found in mob_db.yml,mob_db.yml
7889,Chicken Feed,No valid mob drops found in mob_db.yml,mob_db.yml
7891,Mug,No valid mob drops found in mob_db.yml,mob_db.yml
7892,Charcoal,No valid mob drops found in mob_db.yml,mob_db.yml
7893,Sulphur,No valid mob drops found in mob_db.yml,mob_db.yml
7894,Nitrogen Acid,No valid mob drops found in mob_db.yml,mob_db.yml
7895,Rama5 Book,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7896,Loykrathong Book,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7897,Constitution Book,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7898,VV Strong Balmung,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7899,Dagger Of Psychic,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7900,Jonathan Family Ring,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7901,Jillberriel Family Ring,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7902,Jessur Family Ring,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7903,Jenoss Family Ring,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7904,Piano Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7905,Rok Star Badge,Quest-named: Name contains 'badge'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7906,Poppy Wreath,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7907,Bobbin Of Goddess,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7908,Louise's Beauty Coupon,No valid mob drops found in mob_db.yml,mob_db.yml
7909,Stolen Cookie,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/christmas_2013.txt; Event script: delitem in npc/events/christmas_2013.txt,mob_db.yml; npc/events/christmas_2013.txt
7910,Stolen Candy,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/christmas_2013.txt; Event script: delitem in npc/events/christmas_2013.txt,mob_db.yml; npc/events/christmas_2013.txt
7911,Yulia's Hat,No valid mob drops found in mob_db.yml,mob_db.yml
7912,Portable Snowman Machine,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7913,Battle Test Certificate,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'certificate',item_db_etc.yml; item_db_etc.yml
7914,Ancient Language Document,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7915,Bronze Coin,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/StPatrick_2008.txt; Event script: delitem in npc/events/StPatrick_2008.txt,mob_db.yml; npc/events/StPatrick_2008.txt
7916,Silver Coin,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/StPatrick_2008.txt; Event script: delitem in npc/events/StPatrick_2008.txt,mob_db.yml; npc/events/StPatrick_2008.txt
7917,Magic Potion,No valid mob drops found in mob_db.yml,mob_db.yml
7918,Fragment Of Memory,No valid mob drops found in mob_db.yml,mob_db.yml
7919,Festival Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7920,He's Arsenal,No valid mob drops found in mob_db.yml,mob_db.yml
7921,Essence Of Dragon,No valid mob drops found in mob_db.yml,mob_db.yml
7922,RWC Voucher Items,Quest-named: Name contains 'voucher'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7923,Krathong,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7928,Brazil National Flag,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7929,Gold Coin,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7930,Devil's Cattle Ring,Trade: NoDrop=true; Trade: NoTrade=true,item_db_etc.yml; item_db_etc.yml
7931,Poison Kit,No valid mob drops found in mob_db.yml,mob_db.yml
7932,Poison Herb Nerium,No valid mob drops found in mob_db.yml,mob_db.yml
7933,Poison Herb Rantana,No valid mob drops found in mob_db.yml,mob_db.yml
7934,Poison Herb Makulata,No valid mob drops found in mob_db.yml,mob_db.yml
7935,Poison Herb Seratum,No valid mob drops found in mob_db.yml,mob_db.yml
7936,Poison Herb Scoporia,No valid mob drops found in mob_db.yml,mob_db.yml
7937,Poison Herb Amoena,No valid mob drops found in mob_db.yml,mob_db.yml
7938,Light Granule,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/re/quests/eden/eden_iro.txt,mob_db.yml; npc/re/quests/eden/eden_iro.txt
7939,Elder Branch,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/re/quests/eden/eden_iro.txt,mob_db.yml; npc/re/quests/eden/eden_iro.txt
7940,Special Alloy Trap,No valid mob drops found in mob_db.yml,mob_db.yml
7941,Halloween Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Event script: getitem in npc/events/halloween_2008.txt,Name analysis; mob_db.yml
7942,Chico Cesar Letter,Quest-named: Name contains 'letter'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7943,Caskinya,No valid mob drops found in mob_db.yml,mob_db.yml
7944,Sealed Box,Trade: NoDrop=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; mob_db.yml
7945,Universal Amulet,Trade: NoDrop=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; mob_db.yml
7946,Gold Ring Of Valentine,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/valentinesday_2009.txt; Event script: delitem in npc/events/valentinesday_2009.txt,mob_db.yml; npc/events/valentinesday_2009.txt
7947,Silver Ring Of Valentine,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/valentinesday_2009.txt; Event script: delitem in npc/events/valentinesday_2009.txt,mob_db.yml; npc/events/valentinesday_2009.txt
7948,Box,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/valentinesday_2009.txt; Event script: delitem in npc/events/valentinesday_2009.txt,mob_db.yml; npc/events/valentinesday_2009.txt
7949,Woven Wool,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7950,Ayothaya Fest Ticket,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7951,Golden Tulip Flower,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7952,Gift Of Lomi Ross,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7953,Gift Of Juliet,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7954,Summer Festival Ticket,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7955,Lost Card1,No valid mob drops found in mob_db.yml,mob_db.yml
7956,Lost Card2,No valid mob drops found in mob_db.yml,mob_db.yml
7957,Lost Card3,No valid mob drops found in mob_db.yml,mob_db.yml
7958,Lost Card4,No valid mob drops found in mob_db.yml,mob_db.yml
7959,Ancient Gold Coin,Trade: NoDrop=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; mob_db.yml
7960,Ancient Silver Coin,Trade: NoDrop=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; mob_db.yml
7961,Weapon Exchange,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7962,Treasure Map1,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7963,Treasure Map2,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7964,Treasure Map3,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7965,Treasure Map4,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7966,Weird Parchment1,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7967,Weird Parchment2,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7968,Weird Parchment3,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7969,Weird Parchment4,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7970,Unwritten Letter1,No valid mob drops found in mob_db.yml,mob_db.yml
7971,Unwritten Letter2,No valid mob drops found in mob_db.yml,mob_db.yml
7972,Oath Day Letter,Quest-named: Name contains 'letter'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7973,Immortality Egg,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7974,Illusion Piece,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7975,Cupid Choco,No valid mob drops found in mob_db.yml,mob_db.yml
7976,Gf Magic Coin,No valid mob drops found in mob_db.yml,mob_db.yml
7977,Hunting Medal Badge,Quest-named: Name contains 'badge'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7978,Spring Stanza1,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7979,Spring Stanza2,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7980,Spring Stanza3,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7981,Spring Stanza4,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7982,Spring Stanza5,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7983,Spring Stanza6,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7984,Spring Stanza7,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7985,Spring Stanza8,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7986,Spring Stanza9,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7987,Spring Stanza10,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7988,Spring Stanza11,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7989,Spring Stanza12,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7990,Spring Stanza13,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7991,Spring Stanza14,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7992,Spring Stanza15,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7993,Spring Stanza16,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7994,Spring Stanza17,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7995,Spring Stanza18,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7996,Spring Stanza19,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7997,Spring Stanza20,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7998,Spring Stanza21,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7999,Spring Stanza22,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
